Date,Open,High,Low,Close,Adj Close,Volume
2024-07-05,11.420000,12.470000,10.980000,12.400000,12.400000,10681000
2024-07-08,12.375000,13.090000,11.920000,12.100000,12.100000,10601400
2024-07-09,12.000000,12.270000,11.700000,12.140000,12.140000,4898800
2024-07-10,12.170000,12.217000,11.520000,11.880000,11.880000,4864300
2024-07-11,11.860000,12.200000,11.410000,11.900000,11.900000,4814300
2024-07-12,11.880000,13.140000,11.710000,13.010000,13.010000,10820800
2024-07-15,12.600000,13.680000,12.570000,13.480000,13.480000,7480800
2024-07-16,13.560000,13.965000,13.150000,13.710000,13.710000,5950100
2024-07-17,13.500000,14.034000,12.880000,13.400000,13.400000,4832600
2024-07-18,13.620000,13.665000,12.320000,12.380000,12.380000,6762400
2024-07-19,12.440000,13.480000,12.240000,12.840000,12.840000,5369600
2024-07-22,13.120000,13.130000,12.370000,12.800000,12.800000,4177000
2024-07-23,12.790000,14.290000,12.750000,13.840000,13.840000,8703900
2024-07-24,13.550000,14.058000,13.260000,13.360000,13.360000,5420900
2024-07-25,13.650000,16.799999,13.600000,16.639999,16.639999,23048900
2024-07-26,16.969999,19.480000,16.889999,18.840000,18.840000,24661200
2024-07-29,18.795000,19.590000,17.889999,18.870001,18.870001,13037200
2024-07-30,18.990000,20.370001,16.980000,17.520000,17.520000,12631400
2024-07-31,17.889999,21.280001,17.400999,20.680000,20.680000,16767300
2024-08-01,20.370001,21.209999,19.250000,20.440001,20.440001,14930000
2024-08-02,19.760000,20.209999,18.230000,18.510000,18.510000,10146500
2024-08-05,17.950001,20.097000,17.110001,18.590000,18.590000,15062700
2024-08-06,19.299999,19.959999,18.080000,19.530001,19.530001,10259700
2024-08-07,19.700001,21.900000,19.350000,19.639999,19.639999,14939100
2024-08-08,19.879999,22.360001,19.590000,22.320000,22.320000,13369100
2024-08-09,22.830000,23.040001,20.500000,21.209999,21.209999,14796200
2024-08-12,20.959999,22.080000,19.510000,19.730000,19.730000,11265500
2024-08-13,19.950001,21.150000,19.360001,20.959999,20.959999,7373000
2024-08-14,21.110001,21.730000,19.771000,20.809999,20.809999,10504900
2024-08-15,21.799999,33.580002,21.580000,31.360001,31.360001,75966100
2024-08-16,30.370001,36.869999,27.709999,31.030001,31.030001,68491000
